"","assig.vecU","assig.vecC","assig.vecAr","assig.vecAm","assig.vecT"
"5040",1,1,8,10,4
"5041",9,5,1,9,14
"5042",4,4,5,20,21
"5043",2,9,9,24,3
"5044",15,18,8,16,15
"5045",2,8,8,23,18
"5046",9,5,20,13,4
"5047",2,9,12,6,21
"5048",2,4,4,20,21
"5049",11,13,11,24,17
"5050",20,5,4,20,9
"5051",9,9,1,3,4
"5052",21,21,24,3,5
"5053",9,9,17,12,14
"5054",21,6,20,3,23
"5055",2,1,1,20,20
"5056",7,13,10,7,16
"5057",2,4,4,20,23
"5058",7,5,4,3,12
"5059",20,20,17,3,5
"5060",7,8,1,9,25
"5061",3,3,4,22,1
"5062",2,14,14,2,5
"5063",10,10,2,20,3
"5064",18,17,5,5,5
"5065",10,10,10,17,24
"5066",2,5,8,4,4
"5067",18,18,1,10,8
"5068",25,25,16,3,4
"5069",18,22,22,8,6
"5070",7,4,3,21,10
"5071",7,14,14,4,1
"5072",17,17,17,20,24
"5073",2,16,21,3,4
"5074",15,8,20,4,4
"5075",7,6,6,22,5
"5076",2,22,14,20,4
"5077",18,17,17,24,24
"5078",7,13,24,4,23
"5079",25,8,8,1,25
"5080",7,3,16,17,2
"5081",2,2,10,9,4
"5082",8,8,1,7,20
"5083",2,5,4,2,5
"5084",25,25,6,4,16
"5085",7,22,20,24,2
"5086",1,14,1,3,20
"5087",18,9,9,20,6
"5088",2,16,16,19,1
"5089",2,15,4,8,20
"5090",18,17,20,7,8
"5091",2,8,20,25,14
"5092",12,9,17,20,22
"5093",20,20,20,3,3
"5094",2,10,25,6,5
"5095",18,5,5,6,21
"5096",2,4,4,23,25
"5097",9,9,9,21,3
"5098",2,2,2,1,10
"5099",2,10,4,21,7
"5100",15,11,20,17,7
"5101",12,1,1,10,15
"5102",2,22,20,4,22
"5103",2,22,4,10,19
"5104",4,4,4,3,15
"5105",20,20,20,20,20
"5106",2,23,20,11,20
"5107",2,3,3,20,9
"5108",2,21,16,4,3
"5109",2,9,9,13,22
"5110",24,24,24,4,5
"5111",3,7,5,3,2
"5112",9,12,1,24,17
"5113",2,24,20,25,14
"5114",4,4,4,20,17
"5115",15,13,17,14,8
"5116",25,3,3,1,5
"5117",2,1,10,14,15
"5118",2,8,8,17,17
"5119",9,9,8,3,17
"5120",2,23,16,3,22
"5121",15,18,17,22,9
"5122",12,1,1,20,16
"5123",2,15,6,15,25
"5124",2,14,14,6,4
"5125",7,5,20,13,22
"5126",4,4,4,24,24
"5127",21,6,21,4,11
"5128",20,22,20,10,10
"5129",2,3,3,25,4
"5130",3,3,3,6,21
"5131",21,22,22,8,20
"5132",10,10,3,10,4
"5133",2,20,20,4,11
"5134",2,16,16,20,3
"5135",12,12,17,16,24
"5136",2,10,10,16,20
"5137",18,8,8,1,5
"5138",10,10,10,5,20
"5139",2,5,13,1,25
"5140",20,1,20,9,17
"5141",2,8,9,1,2
"5142",7,20,16,20,15
"5143",11,11,16,20,24
"5144",25,5,5,12,7
"5145",2,16,21,15,22
"5146",2,3,3,16,14
"5147",2,4,4,3,6
"5148",9,9,9,23,3
"5149",20,11,14,4,10
"5150",18,5,5,23,3
"5151",18,22,20,3,1
"5152",20,20,20,3,6
"5153",2,8,9,1,8
"5154",9,8,8,1,17
"5155",2,6,6,3,4
"5156",4,4,4,12,20
"5157",2,23,21,18,22
"5158",2,3,3,20,20
"5159",2,7,2,24,16
"5160",1,1,24,22,18
"5161",12,8,17,1,20
"5162",18,6,16,4,2
"5163",2,8,20,19,20
"5164",12,11,18,25,10
"5165",2,15,6,3,14
"5166",20,5,14,9,3
"5167",1,23,5,20,1
"5168",2,23,20,4,6
"5169",18,15,22,5,3
"5170",2,8,9,4,22
"5171",7,4,4,14,15
"5172",20,20,20,20,11
"5173",2,4,4,24,18
"5174",9,3,3,23,17
"5175",3,3,3,3,8
"5176",18,18,18,6,22
"5177",21,11,12,3,1
"5178",7,20,22,22,2
"5179",18,3,3,3,24
"5180",2,15,20,19,2
"5181",15,11,12,14,9
"5182",20,20,5,22,1
"5183",2,2,16,7,25
"5184",2,18,18,21,1
"5185",2,6,6,13,23
"5186",2,3,3,14,11
"5187",4,4,6,3,8
"5188",2,8,20,4,3
"5189",15,17,12,16,22
"5190",18,22,15,9,20
"5191",7,6,6,20,6
"5192",15,24,24,3,7
"5193",2,6,16,9,7
"5194",16,16,16,8,16
"5195",20,24,20,11,14
"5196",25,25,16,24,11
"5197",18,14,15,19,4
"5198",18,17,17,6,21
"5199",15,24,23,6,23
"5200",18,24,24,12,21
"5201",2,8,8,16,21
"5202",12,12,15,15,6
"5203",2,9,16,13,16
"5204",18,4,24,9,21
"5205",9,8,8,22,8
"5206",7,6,6,16,12
"5207",3,3,1,2,1
"5208",7,21,16,17,12
"5209",7,16,22,8,14
"5210",2,3,16,20,1
"5211",17,17,17,6,10
"5212",2,16,16,4,7
"5213",2,2,3,25,5
"5214",15,9,9,6,6
"5215",25,3,3,4,25
"5216",15,1,1,22,6
"5217",2,2,6,3,8
"5218",20,20,20,3,10
"5219",2,15,12,24,10
"5220",2,13,5,21,24
"5221",9,4,5,22,20
"5222",25,16,25,24,25
"5223",12,11,1,20,5
"5224",18,20,20,2,3
"5225",7,4,4,4,14
"5226",2,6,6,3,22
"5227",18,13,5,20,1
"5228",3,3,3,16,3
"5229",12,17,8,11,23
"5230",15,14,20,14,16
"5231",18,18,18,17,22
"5232",2,23,22,24,10
"5233",18,8,14,18,17
"5234",7,4,16,4,4
"5235",7,9,5,8,22
"5236",18,5,5,4,14
"5237",10,10,10,3,16
"5238",2,3,3,6,21
"5239",4,4,5,16,18
"5240",2,6,10,6,21
"5241",25,25,4,22,24
"5242",9,12,1,1,16
"5243",7,11,9,18,22
"5244",2,4,4,8,13
"5245",18,18,20,9,24
"5246",15,9,17,3,4
"5247",2,7,2,23,15
"5248",2,9,21,12,17
"5249",25,25,10,9,5
"5250",10,10,16,3,20
"5251",20,20,20,8,16
"5252",18,11,11,21,24
"5253",15,17,17,1,21
"5254",18,18,20,4,9
"5255",2,6,6,5,11
"5256",3,3,3,21,1
"5257",2,15,14,4,16
"5258",2,4,4,6,24
"5259",18,20,10,11,24
"5260",2,5,5,17,3
"5261",18,7,5,8,18
"5262",3,5,23,15,3
"5263",9,4,5,20,22
"5264",20,5,20,20,3
"5265",7,22,23,13,4
"5266",25,4,4,3,9
"5267",4,4,4,22,21
"5268",20,20,20,4,15
"5269",12,11,9,3,4
"5270",7,8,14,1,25
"5271",9,9,14,19,3
"5272",2,3,3,6,24
"5273",25,23,20,4,20
"5274",2,1,1,3,19
"5275",7,7,3,20,3
"5276",25,22,25,1,16
"5277",7,25,25,9,21
"5278",24,24,5,23,21
"5279",20,20,20,9,24
"5280",7,4,4,3,19
"5281",10,10,10,16,14
"5282",2,20,20,24,11
"5283",2,25,10,18,8
"5284",21,21,21,20,9
"5285",15,17,5,4,16
"5286",18,6,16,20,1
"5287",2,10,4,12,15
"5288",21,21,20,23,22
"5289",18,17,17,3,5
"5290",9,1,1,20,20
"5291",7,5,5,11,25
"5292",7,22,4,16,1
"5293",18,11,16,20,4
"5294",21,10,21,16,21
"5295",7,16,10,3,13
"5296",18,3,3,3,25
"5297",18,18,1,6,3
"5298",18,8,8,15,9
"5299",7,22,21,13,5
"5300",18,3,10,21,21
"5301",7,4,4,10,13
"5302",7,14,13,4,24
"5303",9,8,8,20,24
"5304",4,4,4,3,16
"5305",18,17,17,7,20
"5306",7,21,21,14,2
"5307",20,20,20,4,10
"5308",15,8,1,19,10
"5309",2,6,6,22,2
"5310",2,4,4,8,3
"5311",10,6,4,1,5
"5312",17,23,23,3,5
"5313",10,10,3,9,4
"5314",15,18,15,14,10
"5315",1,1,3,17,4
"5316",2,6,6,9,6
"5317",2,4,14,10,6
"5318",2,20,22,8,24
"5319",18,17,8,9,1
"5320",2,5,5,11,15
"5321",2,5,3,24,16
"5322",15,17,9,8,11
"5323",3,6,5,13,3
"5324",22,22,3,20,25
"5325",18,4,4,8,22
"5326",18,8,15,1,6
"5327",7,22,20,5,25
"5328",2,15,23,23,17
"5329",2,4,20,4,7
"5330",17,1,8,10,11
"5331",25,17,24,24,19
"5332",2,2,2,10,1
"5333",2,6,7,14,11
"5334",1,1,5,25,17
"5335",2,2,4,3,14
"5336",18,7,3,24,8
"5337",2,8,8,21,16
"5338",7,22,22,4,17
"5339",4,4,3,20,16
"5340",2,16,16,14,2
"5341",3,3,3,10,20
"5342",20,20,24,10,9
"5343",15,1,9,11,14
"5344",10,14,10,13,10
"5345",2,8,8,17,16
"5346",18,23,25,11,20
"5347",2,22,22,20,13
"5348",15,15,4,21,22
"5349",2,25,21,23,3
"5350",7,8,25,2,3
"5351",2,6,4,3,5
"5352",20,17,24,13,16
"5353",2,3,3,22,5
"5354",18,1,3,1,1
"5355",21,11,11,16,3
"5356",4,4,4,9,1
"5357",18,1,8,14,11
"5358",2,2,2,16,6
"5359",7,11,20,22,15
"5360",9,9,1,14,10
"5361",9,9,9,5,5
"5362",2,1,24,20,20
"5363",18,8,20,4,2
"5364",2,8,3,14,4
"5365",2,6,14,20,3
"5366",2,3,3,20,8
"5367",7,4,4,13,6
"5368",20,7,5,25,5
"5369",20,16,16,9,3
"5370",7,21,16,23,16
"5371",20,20,20,13,3
"5372",2,16,7,9,25
"5373",12,1,1,20,13
"5374",2,16,16,6,6
"5375",18,8,20,2,9
"5376",2,14,24,14,4
"5377",18,20,20,4,9
"5378",1,5,5,5,11
"5379",18,18,11,13,16
"5380",2,14,14,3,23
"5381",25,25,8,21,5
"5382",18,18,9,3,4
"5383",1,1,4,14,17
"5384",1,1,4,16,25
"5385",2,15,15,11,9
"5386",9,6,9,17,9
"5387",18,18,17,24,22
"5388",2,16,6,9,19
"5389",18,22,14,9,4
"5390",2,16,16,6,23
"5391",7,20,16,4,8
"5392",2,6,9,3,16
"5393",10,10,10,20,22
"5394",15,18,18,17,24
"5395",2,5,5,1,10
"5396",18,8,3,8,1
"5397",17,1,1,22,6
"5398",18,3,16,20,15
"5399",18,17,3,6,5
"5400",2,3,3,22,6
"5401",18,14,20,20,5
"5402",2,20,21,23,3
"5403",18,3,9,1,20
"5404",11,11,20,3,21
"5405",2,3,3,3,2
"5406",7,6,16,13,16
"5407",2,20,25,10,3
"5408",9,1,1,14,4
"5409",17,17,1,12,11
"5410",25,4,25,9,5
"5411",2,11,23,9,21
"5412",25,4,4,22,23
"5413",2,7,16,5,6
"5414",2,15,4,1,21
"5415",7,13,14,14,4
"5416",10,10,5,20,3
"5417",7,16,4,14,20
"5418",18,5,24,10,20
"5419",12,12,18,24,6
"5420",18,18,19,4,2
"5421",18,10,10,2,14
"5422",2,7,2,5,3
"5423",7,24,20,23,10
"5424",2,4,4,5,23
"5425",7,15,4,16,13
"5426",7,6,16,3,6
"5427",2,16,6,17,1
"5428",2,4,20,6,6
"5429",2,8,1,16,12
"5430",2,16,16,20,21
"5431",2,5,8,9,7
"5432",15,24,20,16,1
"5433",25,4,16,1,6
"5434",3,3,3,5,17
"5435",4,4,4,16,9
"5436",18,18,24,8,6
"5437",18,12,18,1,9
"5438",2,20,22,24,12
"5439",2,2,2,24,20
"5440",20,8,17,10,6
"5441",2,16,6,10,7
"5442",2,16,6,12,11
"5443",2,2,2,15,4
"5444",2,22,20,10,10
"5445",25,13,5,2,23
"5446",2,15,17,17,24
"5447",2,6,4,10,6
"5448",12,1,9,7,6
"5449",4,4,4,12,9
"5450",12,17,17,15,1
"5451",21,16,22,18,16
"5452",20,20,20,15,20
"5453",18,23,17,12,5
"5454",18,4,11,11,25
"5455",20,22,20,15,10
"5456",2,22,22,8,3
"5457",18,8,8,8,6
"5458",2,16,16,11,8
"5459",20,20,20,1,17
"5460",18,15,9,24,15
"5461",18,5,8,8,7
"5462",15,20,20,22,13
"5463",12,5,9,14,8
"5464",2,6,6,3,22
"5465",2,6,6,17,16
"5466",2,13,13,20,8
"5467",18,1,1,20,25
"5468",2,9,6,6,20
"5469",15,14,14,9,18
"5470",2,16,16,8,18
"5471",2,3,3,11,18
"5472",18,2,9,5,20
"5473",9,4,9,10,17
"5474",7,20,20,3,16
"5475",2,20,20,14,9
"5476",12,12,12,1,17
"5477",18,16,16,15,24
"5478",20,20,20,23,9
"5479",21,22,22,25,18
"5480",18,22,20,9,24
"5481",18,12,9,17,25
"5482",2,6,6,16,23
"5483",7,5,24,4,22
"5484",18,1,1,20,16
"5485",18,18,18,17,20
"5486",7,16,16,17,4
"5487",2,25,21,20,20
"5488",12,9,19,21,10
"5489",2,3,3,8,22
"5490",18,18,9,11,19
"5491",18,13,23,22,20
"5492",7,20,20,9,8
